product_id,vendor,product_name,category,source,last_seen
6055383,woolworths,Sorbent Double Length 3Ply Toilet Paper 10 pack,toilet_paper,search,2026-04-27
785129,woolworths,Sorbent Hypo-Allergenic 3 Ply Toilet Paper 20 pack,toilet_paper,specific,2026-04-27
132612,woolworths,Sorbent Silky White 3 Ply Toilet Paper 32 pack,toilet_paper,search,2026-04-27
938184,woolworths,Sorbent Soft & Strong 3 Ply Toilet Paper 10 pack,toilet_paper,search,2026-04-27
785118,woolworths,Sorbent Soft & Strong 3 Ply Toilet Paper 20 pack,toilet_paper,search,2026-04-27
6056230,woolworths,Sorbent Thick & Large 4Ply Toilet Paper 6 pack,toilet_paper,search,2026-04-27
507634,woolworths,Sorbent Thick & Soft 4 Ply Toilet Paper 12 pack,toilet_paper,search,2026-04-27
511906,woolworths,Sorbent Ultra Air Toilet Tissue White 140 Sheets 16 Pack,toilet_paper,search,2026-04-27
228135,woolworths,Stationery Trash To Treasure Toilet Roll Animals 3 Pack,toilet_paper,search,2026-04-27
171164,woolworths,Strike 2 Ply Paper Towel 2 Ply 2 x 80 pack,toilet_paper,search,2026-04-27
178477,woolworths,Strike Jumbo 2 Ply Paper Towel each,toilet_paper,search,2026-04-27
183961,woolworths,Strike PRO Toilet Clean Rim Block Citrus 2 pack,toilet_paper,search,2026-04-27
183962,woolworths,Strike PRO Toilet Clean Rim Block Marine 2 pack,toilet_paper,search,2026-04-27
167699,woolworths,Strike Pro 3 Ply Paper Towel 3 Ply 3 x 60 pack,toilet_paper,search,2026-04-27
183959,woolworths,Strike Pro Antibacterial Bleach Gel Toilet Cleaner Lemon Blast 700mL,toilet_paper,search,2026-04-27
183960,woolworths,Strike Pro Antibacterial Power Gel Toilet Cleaner Marine Fresh 700mL,toilet_paper,search,2026-04-27
435065,woolworths,Strike Pro Double Length 3 Ply Paper Towel 3 x 120 pack,toilet_paper,search,2026-04-27
196511,woolworths,Swisspers Cotton Tips Paper Stems 2 x 400 pack,toilet_paper,search,2026-04-27
805123,woolworths,Swisspers Cotton Tips With Paper Stems 120 pack,toilet_paper,search,2026-04-27
136745,woolworths,Swisspers Paper Cotton Stems 400 pack,toilet_paper,search,2026-04-27
30083,woolworths,Tally Ho Rolling Papers 50 pack,toilet_paper,search,2026-04-27
194860,woolworths,Tally Ho Rolling Papers Multipack 5 x 50 pack,toilet_paper,search,2026-04-27
361090,woolworths,UPM Office 80GSM A4 Multifunction Copy Paper 500 Sheets each,toilet_paper,search,2026-04-27
388988,woolworths,Uncles Cigarette Papers 5 x 60 pack,toilet_paper,search,2026-04-27
209995,woolworths,Ventti Papers Multipack 5 x 60 pack,toilet_paper,search,2026-04-27
23329,woolworths,Ventti Rolling Papers 60 pack,toilet_paper,search,2026-04-27
439743,woolworths,Vevelle Double Length 3 Ply Toilet Tissue 4 pack,toilet_paper,search,2026-04-27
390686,woolworths,Vevelle Luxury Soft 3 Ply Toilet Tissue 24 pack,toilet_paper,specific,2026-04-27
972302,woolworths,Vevelle Luxury Soft Double Length 3 Ply Toilet Tissue 24 pack,toilet_paper,search,2026-04-27
167690,woolworths,Vevelle White 1 Ply Toilet Tissue each,toilet_paper,search,2026-04-27
171303,woolworths,Vevelle White 2 Ply Toilet Tissue 12 pack,toilet_paper,search,2026-04-27
721364,woolworths,Viva Double Length Paper Towel Double Length 120 Sheets 2 x 120 pack,toilet_paper,search,2026-04-27
157334,woolworths,Viva Select A Size Double Length Paper Towel 3 x 180 pack,toilet_paper,search,2026-04-27
224587,woolworths,Viva Select-a-size Paper Towels Paper Towels 4 Pack,toilet_paper,search,2026-04-27
176852,woolworths,Viva White Paper Towel 120 Sheets 2 x 60 pack,toilet_paper,search,2026-04-27
249921,woolworths,Viva White Paper Towel 180 Sheets 3 x 60 pack,toilet_paper,search,2026-04-27
791822,woolworths,Viva White Paper Towel 480 Sheets 8 x 60 pack,toilet_paper,search,2026-04-27
573468,woolworths,Viva White Paper Towel White 360 Sheets 6 x 60 pack,toilet_paper,search,2026-04-27
6030286,woolworths,White King In Bowl Toilet Power Clean Citrus Burst 2 pack,toilet_paper,search,2026-04-27
6030024,woolworths,White King In Bowl Toilet Power Clean Floral Mist 2 pack,toilet_paper,search,2026-04-27
231374,woolworths,White King Toilet Gel Marine 700mL,toilet_paper,search,2026-04-27
166512,woolworths,White King Toilet Gel With Added Stain Remover Lavender 700mL,toilet_paper,search,2026-04-27
166383,woolworths,White King Toilet Gel with added Stain Remover Eucalyptus 700mL,toilet_paper,search,2026-04-27
166733,woolworths,White King Toilet Gel with added Stain Remover Lemon 700mL,toilet_paper,search,2026-04-27
228152,woolworths,White Magic ECO Bamboo Toilet Set each,toilet_paper,search,2026-04-27
914025,woolworths,Whiz Pop Bang Happy New Year Kids Coloured Paper Crowns 6 pack,toilet_paper,search,2026-04-27
913956,woolworths,Whiz Pop Bang Happy New Year Paper 30mL Shot Cups 20 pack,toilet_paper,search,2026-04-27
914026,woolworths,Whiz Pop Bang Happy New Year Paper Blowouts 8 pack,toilet_paper,search,2026-04-27
913954,woolworths,Whiz Pop Bang Happy New Year Paper Novelty Straws 8 pack,toilet_paper,search,2026-04-27
245029,woolworths,Whiz Pop Bang Mystical Paper Tablecloth each,toilet_paper,search,2026-04-27
54466,woolworths,Whiz Pop Bang Paper Loot Bags Assorted 10 pack,toilet_paper,search,2026-04-27
244291,woolworths,Whiz Pop Bang Themed Paper Loot Bags Each,toilet_paper,search,2026-04-27
613587,woolworths,Whiz Pop Bang Themed Paper Masks Assorted 6 pack,toilet_paper,search,2026-04-27
6041574,woolworths,Who Gives A Crap 100% Bamboo Double Length Christmas Toilet Tissue 16 pack,toilet_paper,search,2026-04-27
6011614,woolworths,Who Gives A Crap Classic Soft Double Length Recycled 3 Ply Toilet Paper 16 pack,toilet_paper,search,2026-04-27
268645,woolworths,Who Gives A Crap Double Length Bamboo 3 Ply Toilet Paper 8 pack,toilet_paper,search,2026-04-27
299272,woolworths,Who Gives A Crap Double Length Recycled 2 Ply Paper Towel 2 x 120 pack,toilet_paper,search,2026-04-27
433119,woolworths,Wiltshire Air Fryer 20cm Round Paper Liner 50 pack,toilet_paper,search,2026-04-27
6026107,woolworths,Wiltshire Steamer & Air Fryer Paper Liners 22cm Rectangle 50 pack,toilet_paper,search,2026-04-27
188515,woolworths,Woolworths Christmas Paper Shopping Bag Shopping Bag each,toilet_paper,search,2026-04-27
6005423,woolworths,Yarn'n Deadly 3 Ply Dunny Paper 8 pack,toilet_paper,search,2026-04-27
6057356,woolworths,Yarn'n Deadly Dunny Paper 3 Ply Double Length 8 pack,toilet_paper,search,2026-04-27
173652,woolworths,icare 100% Recycled 3 Ply Toilet Tissue 24 pack,toilet_paper,search,2026-04-27
847649,woolworths,icare 100% Recycled Double Length 3 Ply Toilet Tissue 6 pack,toilet_paper,search,2026-04-27
847655,woolworths,icare 100% Recycled Luxury 3 Ply Toilet Tissue 8 pack,toilet_paper,search,2026-04-27
156865,woolworths,icare Wipex Absorbent Recycled Pick A Size Paper Towel 3 x 100 pack,toilet_paper,search,2026-04-27
103467,woolworths,icare Wipex Recycled 3 Ply Paper Towel 2 x 60 pack,toilet_paper,search,2026-04-27
224754,woolworths,icare Wipex Recycled Double Length 3 Ply Paper Towel 2 x 120 pack,toilet_paper,search,2026-04-27
